,Churn,Sexo_Biologico,Tiene_Tercera_Edad,Tiene_Pareja,Tiene_Dependientes,Meses_Contrato,Tiene_Telefonia,Tiene_Multiples_Lineas,Servicio_Internet,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Tipo_Contrato,PaperlessBilling,Metodo_Pago,Cuentas_Mensual,Cuentas_Total,Cuentas_Diarias,Tiene_Internet,Nro_Servicios
2165,1,1,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.9,89.9,3.0,1,4
2166,0,1,0,0,0,8,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.85,572.45,2.49,1,3
2167,1,1,0,0,0,9,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.95,431.0,1.5,1,2
2168,0,1,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.05,20.05,0.67,0,1
2169,1,0,0,1,0,48,0,0,DSL,0,1,1,0,0,0,One year,0,Mailed check,34.7,1604.5,1.16,1,3
2170,0,0,0,0,0,38,1,1,DSL,1,1,1,0,0,0,Month-to-month,1,Bank transfer (automatic),66.15,2522.4,2.2,1,6
2171,0,1,0,0,1,3,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.2,50.6,0.67,0,1
2172,0,0,0,0,0,32,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.9,601.55,0.66,0,1
2173,0,1,0,0,0,3,1,0,DSL,0,0,0,1,0,1,Month-to-month,0,Mailed check,60.65,196.9,2.02,1,4
2174,1,0,0,0,0,10,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,94.85,953.45,3.16,1,6
2175,1,0,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Mailed check,85.8,85.8,2.86,1,4
2176,1,0,0,1,0,3,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.2,292.85,3.17,1,5
2177,0,0,0,0,0,3,0,0,DSL,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),34.8,113.95,1.16,1,2
2178,0,0,0,1,1,56,1,1,DSL,1,1,1,1,1,0,Two year,0,Credit card (automatic),81.25,4620.4,2.71,1,8
2179,0,1,0,0,0,9,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,24.6,190.1,0.82,1,1
2180,0,0,1,0,0,53,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),73.8,4003.85,2.46,1,3
2181,0,0,0,0,0,63,1,0,DSL,0,0,1,0,0,1,One year,0,Credit card (automatic),58.55,3503.5,1.95,1,4
2182,0,1,0,0,0,35,1,1,DSL,1,0,0,0,0,0,Two year,0,Mailed check,55.25,1924.1,1.84,1,4
2183,1,1,0,1,1,41,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Electronic check,102.6,4213.35,3.42,1,7
2184,0,1,0,0,0,13,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),25.15,331.85,0.84,1,1
2185,0,1,0,1,1,14,1,1,DSL,1,1,0,0,0,1,Month-to-month,0,Mailed check,69.2,944.65,2.31,1,6
2186,0,1,0,0,0,14,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.9,283.75,0.66,0,1
2187,0,0,0,1,1,51,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Electronic check,93.8,4539.35,3.13,1,6
2188,1,0,0,0,0,1,1,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,55.4,55.4,1.85,1,3
2189,1,0,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,69.95,69.95,2.33,1,2
2190,0,0,0,1,0,68,1,0,DSL,1,0,0,1,0,0,One year,0,Bank transfer (automatic),55.9,3848.8,1.86,1,4
2191,1,1,1,0,0,1,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,88.8,88.8,2.96,1,5
2192,0,0,0,0,0,1,0,0,DSL,0,0,0,0,0,0,One year,0,Mailed check,25.85,25.85,0.86,1,1
2193,0,0,0,0,0,60,1,0,Fiber optic,0,1,1,0,1,1,Two year,1,Electronic check,99.65,5941.05,3.32,1,6
2194,1,1,1,0,0,7,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,73.75,545.15,2.46,1,3
2195,0,0,0,1,1,23,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.4,478.75,0.68,0,1
2196,0,1,0,1,1,72,1,1,DSL,1,1,1,1,1,0,Two year,0,Bank transfer (automatic),82.3,5815.15,2.74,1,8
2197,0,1,0,1,1,3,1,0,Fiber optic,1,1,0,0,1,0,Month-to-month,0,Electronic check,89.85,248.4,2.99,1,5
2198,1,1,0,0,0,5,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),75.9,357.75,2.53,1,3
2199,0,0,0,1,1,6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.7,113.5,0.66,0,1
2201,0,0,0,1,1,13,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),19.75,246.7,0.66,0,1
2202,0,1,0,1,0,47,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.9,942.95,0.66,0,1
2203,0,1,0,1,0,3,0,0,DSL,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),29.8,94.4,0.99,1,2
2204,0,1,1,1,0,14,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.65,228.65,0.65,0,1
2205,0,0,0,1,1,23,1,1,DSL,1,0,1,1,1,0,Two year,1,Bank transfer (automatic),77.15,1759.4,2.57,1,7
2206,0,0,0,1,0,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),92.0,6474.4,3.07,1,9
2207,1,0,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,43.95,43.95,1.46,1,2
2208,0,0,0,0,0,66,1,1,Fiber optic,1,1,1,1,0,1,Month-to-month,1,Bank transfer (automatic),103.1,6595.0,3.44,1,8
2209,0,1,0,1,1,53,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.55,1336.1,0.85,0,2
2210,0,0,0,0,0,11,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),79.0,929.3,2.63,1,4
2211,1,1,0,0,0,61,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Credit card (automatic),111.6,6876.05,3.72,1,8
2212,0,1,0,0,1,2,1,1,DSL,1,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),60.95,134.6,2.03,1,5
2213,0,0,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.3,20.3,0.68,0,1
2214,1,1,0,0,0,1,0,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,35.45,35.45,1.18,1,2
2215,1,1,0,1,1,67,1,1,Fiber optic,0,1,1,0,0,0,One year,0,Electronic check,87.4,5918.8,2.91,1,5
2216,0,1,0,0,0,18,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,74.15,1387.0,2.47,1,3
2217,0,1,0,1,0,18,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.75,1691.9,3.16,1,5
2218,1,0,0,0,0,12,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),78.1,947.3,2.6,1,3
2219,1,0,1,1,0,27,1,1,Fiber optic,1,0,0,1,1,1,Month-to-month,1,Bank transfer (automatic),104.3,2867.75,3.48,1,7
2220,0,0,0,1,1,61,1,1,Fiber optic,1,1,1,0,0,1,One year,1,Credit card (automatic),100.7,6018.65,3.36,1,7
2221,0,0,0,1,0,65,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),107.65,7082.85,3.59,1,8
2222,0,0,0,0,0,41,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.0,810.3,0.67,0,1
2223,0,1,0,1,1,19,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),50.1,910.45,1.67,1,3
2224,1,0,0,0,0,2,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),49.05,91.1,1.64,1,3
2225,1,1,1,1,0,2,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Mailed check,86.85,156.35,2.9,1,4
2226,0,0,0,1,1,4,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,19.95,82.9,0.66,0,1
2227,0,1,0,1,1,25,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Electronic check,54.3,1296.8,1.81,1,4
2228,1,1,0,1,1,60,1,0,Fiber optic,0,1,1,0,1,0,One year,0,Electronic check,90.95,5453.4,3.03,1,5
2229,1,0,0,1,0,8,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Credit card (automatic),85.2,627.4,2.84,1,4
2230,0,1,1,1,0,72,1,1,DSL,1,1,1,0,1,1,Two year,0,Credit card (automatic),84.45,5899.85,2.82,1,8
2231,0,1,0,0,0,5,1,0,DSL,1,0,1,0,0,0,Month-to-month,1,Mailed check,55.8,274.35,1.86,1,4
2232,0,1,0,0,1,0,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,20.25,20.25,0.68,0,1
2233,0,0,0,1,0,59,1,0,Fiber optic,1,0,1,0,0,0,One year,1,Credit card (automatic),81.25,4639.45,2.71,1,4
2234,0,0,0,1,0,68,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.8,1911.5,0.86,0,2
2235,0,1,0,1,1,54,1,1,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),24.05,1230.9,0.8,0,2
2236,0,1,0,0,0,22,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),20.3,467.15,0.68,0,1
2237,0,0,0,1,0,49,1,1,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),52.15,2583.75,1.74,1,3
2238,0,0,0,1,1,51,1,0,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),79.15,4018.55,2.64,1,4
2239,0,0,0,1,1,19,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.6,485.9,0.85,0,2
2240,0,0,0,0,1,2,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Credit card (automatic),80.55,188.1,2.68,1,4
2241,0,0,0,1,1,14,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.55,294.5,0.65,0,1
2242,1,1,1,1,0,57,0,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,44.85,2572.95,1.5,1,3
2243,0,1,0,1,1,72,1,1,Fiber optic,1,1,0,1,0,1,Two year,1,Credit card (automatic),97.75,6991.6,3.26,1,7
2244,0,0,0,0,0,63,1,1,Fiber optic,1,1,1,0,1,0,Two year,0,Credit card (automatic),98.0,6218.45,3.27,1,7
2246,0,0,0,0,0,4,1,1,DSL,0,0,0,1,1,0,Month-to-month,1,Mailed check,64.4,253.0,2.15,1,5
2247,0,1,0,1,0,17,1,0,DSL,1,1,0,0,0,1,One year,0,Mailed check,64.8,1175.6,2.16,1,5
2248,1,1,0,0,0,6,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,85.35,489.45,2.84,1,4
2249,1,1,0,0,0,56,1,1,Fiber optic,0,1,0,1,0,1,Month-to-month,1,Electronic check,94.45,5124.6,3.15,1,6
2250,1,0,0,1,1,13,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,88.35,1222.8,2.94,1,4
2251,1,0,0,1,0,6,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,49.15,270.8,1.64,1,3
2252,0,1,0,1,0,71,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Bank transfer (automatic),93.25,6669.45,3.11,1,6
2253,0,1,0,1,0,10,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),19.6,189.45,0.65,0,1
2254,0,0,1,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),88.05,6425.65,2.94,1,9
2255,0,0,0,1,0,69,1,1,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),24.95,1718.35,0.83,0,2
2256,1,1,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.1,20.1,0.67,0,1
2257,0,1,0,1,1,47,1,0,Fiber optic,1,0,1,0,0,1,Month-to-month,0,Electronic check,90.05,4137.2,3.0,1,5
2258,0,1,0,1,0,60,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),20.5,1198.8,0.68,0,1
2259,0,1,0,0,1,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.25,48.35,0.64,0,1
2260,1,0,0,0,0,2,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,96.0,174.8,3.2,1,5
2261,0,1,0,0,0,53,0,0,DSL,1,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),46.3,2546.85,1.54,1,4
2262,0,1,0,1,1,34,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),90.05,3097.0,3.0,1,5
2263,0,1,0,1,1,60,1,0,DSL,1,1,1,1,0,0,One year,1,Bank transfer (automatic),65.85,3928.3,2.19,1,6
2265,0,0,1,0,0,55,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,100.15,5409.75,3.34,1,6
2266,0,1,0,1,1,53,1,0,Fiber optic,0,1,0,1,1,0,Month-to-month,1,Electronic check,92.55,4779.45,3.08,1,5
2267,1,1,0,0,0,5,1,0,DSL,0,0,1,0,1,1,One year,1,Mailed check,70.0,347.4,2.33,1,5
2268,0,1,0,0,0,57,0,0,DSL,1,0,1,0,1,1,Month-to-month,1,Electronic check,53.75,3196.0,1.79,1,5
2269,1,1,0,1,1,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.85,45.85,1.53,1,2
2270,0,0,0,0,0,61,1,1,DSL,1,0,1,1,1,1,Two year,0,Credit card (automatic),86.45,5175.3,2.88,1,8
2271,0,1,1,1,1,38,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,0,Electronic check,101.15,3741.85,3.37,1,6
2272,0,0,0,0,0,60,1,0,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Bank transfer (automatic),104.95,6236.75,3.5,1,7
2273,0,0,0,1,1,50,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.15,930.9,0.67,0,1
2274,0,0,0,1,1,9,1,1,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,55.3,501.2,1.84,1,4
2275,0,0,0,1,1,71,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.7,1415.85,0.66,0,1
2276,0,0,0,1,0,46,1,0,DSL,0,1,0,1,1,0,Two year,1,Credit card (automatic),64.2,3009.5,2.14,1,5
2277,0,1,0,1,1,35,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,109.95,3782.4,3.66,1,8
2278,1,0,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,71.35,71.35,2.38,1,2
2279,0,0,0,0,0,23,1,0,No,0,0,0,0,0,0,One year,1,Credit card (automatic),19.65,478.1,0.65,0,1
2280,1,0,0,0,0,1,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),100.25,100.25,3.34,1,6
2281,0,1,1,1,0,21,1,0,DSL,1,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),64.95,1339.8,2.16,1,5
2282,0,1,0,1,1,16,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.75,313.4,0.66,0,1
2283,0,1,0,1,0,70,0,0,DSL,0,1,1,1,0,1,One year,1,Bank transfer (automatic),51.05,3635.15,1.7,1,5
2284,0,1,0,0,0,66,1,0,Fiber optic,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),105.65,6844.5,3.52,1,7
2285,1,0,0,0,0,1,1,0,Fiber optic,0,1,0,1,1,0,Month-to-month,0,Electronic check,91.7,91.7,3.06,1,5
2286,0,1,0,0,1,14,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.95,268.4,0.66,0,1
2287,0,0,0,1,1,46,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.25,890.35,0.68,0,1
2288,1,1,0,0,1,49,1,1,Fiber optic,0,0,0,1,1,1,One year,1,Bank transfer (automatic),100.6,5069.65,3.35,1,6
2289,0,0,0,1,1,3,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.7,239.45,2.69,1,3
2290,0,1,0,1,1,34,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Mailed check,84.05,2909.95,2.8,1,4
2291,1,1,0,1,0,68,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),110.0,7611.85,3.67,1,8
2292,1,0,0,1,1,50,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),84.4,4116.15,2.81,1,4
2293,0,1,0,0,0,3,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,20.25,61.45,0.68,0,1
2294,0,0,0,0,0,25,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Mailed check,84.6,2088.05,2.82,1,4
2295,0,0,1,0,0,19,1,0,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Mailed check,105.0,2007.25,3.5,1,7
2296,0,1,0,0,0,65,1,1,Fiber optic,0,1,1,0,1,1,Two year,0,Credit card (automatic),105.1,6631.85,3.5,1,7
2297,1,0,0,1,1,3,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),84.75,264.85,2.82,1,4
2298,0,0,0,1,0,67,1,1,Fiber optic,1,0,1,1,1,1,One year,1,Electronic check,111.25,7511.65,3.71,1,8
2299,0,0,0,0,0,8,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.25,576.7,2.51,1,3
2300,0,1,0,1,0,67,1,1,DSL,1,1,1,1,0,0,Two year,0,Credit card (automatic),70.9,4677.1,2.36,1,7
2301,0,1,0,0,0,26,1,0,DSL,0,0,0,1,1,0,One year,0,Credit card (automatic),59.45,1507.0,1.98,1,4
2302,1,1,1,1,0,57,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Bank transfer (automatic),95.25,5427.05,3.18,1,6
2303,1,1,0,0,0,39,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,75.25,3017.65,2.51,1,3
2304,0,1,0,1,1,47,1,1,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,54.25,2538.2,1.81,1,4
2305,0,1,0,0,0,20,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Mailed check,98.55,2031.95,3.28,1,6
2306,1,1,0,1,0,17,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),70.4,1214.05,2.35,1,2
2307,0,1,0,0,0,52,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),21.0,1107.2,0.7,0,1
2308,0,1,0,1,1,0,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.35,25.35,0.85,0,2
2309,0,0,0,1,0,61,1,0,Fiber optic,1,1,0,1,0,1,One year,0,Bank transfer (automatic),93.7,5860.7,3.12,1,6
2310,1,0,1,0,0,8,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),94.45,742.95,3.15,1,5
2311,0,0,1,1,0,72,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),89.1,6352.4,2.97,1,9
2312,0,1,0,0,0,24,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Credit card (automatic),51.1,1269.6,1.7,1,3
2313,0,1,1,0,0,4,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,69.35,261.65,2.31,1,2
2314,1,1,0,0,0,26,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,83.95,2254.2,2.8,1,4
2315,0,0,0,1,0,66,1,1,Fiber optic,1,1,0,1,0,0,One year,0,Electronic check,89.0,5898.6,2.97,1,6
2316,0,0,0,1,1,65,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),91.55,5963.95,3.05,1,9
2317,0,0,0,0,0,34,1,0,DSL,1,0,1,1,1,1,One year,1,Bank transfer (automatic),79.95,2727.3,2.66,1,7
2318,0,0,0,1,1,45,1,0,DSL,1,0,1,1,1,1,Two year,1,Mailed check,81.0,3533.6,2.7,1,7
2319,0,0,0,1,1,71,1,1,Fiber optic,1,1,1,0,1,0,Two year,1,Credit card (automatic),99.0,7061.65,3.3,1,7
2320,1,1,0,0,0,18,1,1,DSL,0,0,1,1,1,1,One year,1,Credit card (automatic),82.0,1425.45,2.73,1,7
2321,0,1,0,0,0,2,1,0,DSL,0,0,0,1,1,1,Month-to-month,0,Electronic check,70.3,132.4,2.34,1,5
2322,1,1,0,1,0,8,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,74.5,609.9,2.48,1,3
2323,1,0,0,1,1,3,0,0,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,31.0,95.05,1.03,1,2
2324,0,0,0,1,0,12,1,0,No,0,0,0,0,0,0,Two year,1,Electronic check,20.05,264.55,0.67,0,1
2325,0,0,0,0,0,16,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.1,296.15,0.67,0,1
2326,0,0,1,0,0,72,1,1,Fiber optic,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),110.1,7746.7,3.67,1,8
2327,1,0,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.25,70.25,2.34,1,2
2328,0,1,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.2,20.2,0.67,0,1
2329,1,1,1,1,0,10,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,85.55,851.75,2.85,1,4
2330,0,0,0,0,0,62,0,0,DSL,0,1,1,0,0,1,Two year,1,Credit card (automatic),43.6,2748.7,1.45,1,4
2331,1,1,0,0,0,4,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Electronic check,78.45,330.05,2.62,1,4
2332,0,1,0,0,0,53,1,1,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),24.05,1301.9,0.8,0,2
2333,0,0,0,1,1,52,1,0,Fiber optic,1,0,1,0,1,1,One year,0,Electronic check,100.3,5244.45,3.34,1,6
2334,1,1,1,0,0,19,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,88.2,1775.8,2.94,1,5
2335,0,1,0,0,1,18,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),45.65,747.2,1.52,1,2
2336,0,1,1,1,0,51,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),29.45,1459.35,0.98,1,2
2337,0,1,1,0,0,6,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),44.7,276.5,1.49,1,2
2338,0,1,1,0,0,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),113.8,7845.8,3.79,1,9
2339,0,1,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),116.6,8337.45,3.89,1,9
2340,1,1,0,1,1,71,1,1,Fiber optic,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),106.0,7723.7,3.53,1,7
2341,0,1,1,0,0,57,1,1,DSL,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),79.75,4438.2,2.66,1,7
2342,0,1,0,1,0,58,1,1,DSL,1,1,1,0,1,1,Two year,1,Electronic check,86.1,4890.5,2.87,1,8
2343,0,0,0,1,1,71,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.45,1813.35,0.85,0,2
2344,0,0,0,1,1,72,1,1,DSL,1,0,1,1,1,1,Two year,0,Credit card (automatic),84.7,5893.9,2.82,1,8
2345,0,1,0,0,0,17,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.15,343.45,0.64,0,1
2346,1,1,1,0,0,39,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),95.65,3759.05,3.19,1,5
2347,0,0,0,1,1,8,1,0,DSL,0,1,0,1,0,0,Month-to-month,0,Bank transfer (automatic),56.3,401.5,1.88,1,4
2348,0,0,0,0,0,68,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.6,1441.65,0.65,0,1
2349,0,1,0,1,1,28,0,0,DSL,0,1,1,1,1,1,One year,1,Credit card (automatic),60.0,1682.05,2.0,1,6
2350,1,0,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,75.05,75.05,2.5,1,3
2351,0,0,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.25,74.2,1.51,1,2
2352,0,1,0,1,1,71,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.45,1378.45,0.65,0,1
2353,0,1,1,0,0,30,1,1,DSL,0,0,1,1,1,0,Two year,1,Credit card (automatic),69.1,2093.9,2.3,1,6
2354,0,1,0,1,1,34,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),19.6,678.8,0.65,0,1
2355,0,1,0,0,1,32,1,1,DSL,0,1,1,1,1,1,One year,0,Credit card (automatic),83.7,2633.3,2.79,1,8
2356,0,1,0,1,1,6,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.4,153.3,0.85,0,2
2357,0,0,0,1,0,45,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,25.5,1121.05,0.85,0,2
2358,1,0,0,0,0,37,0,0,DSL,0,0,0,1,0,0,Month-to-month,0,Credit card (automatic),28.6,973.55,0.95,1,2
2359,0,1,1,0,0,11,1,1,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,111.4,1183.05,3.71,1,8
2360,0,1,1,0,0,2,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,72.6,154.3,2.42,1,3
2361,1,0,1,1,0,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Mailed check,76.4,76.4,2.55,1,3
2362,0,0,0,1,1,23,0,0,DSL,1,0,0,1,0,0,Two year,0,Mailed check,34.6,813.45,1.15,1,3
2363,0,0,0,0,0,29,1,1,DSL,1,0,0,0,0,1,Month-to-month,1,Electronic check,66.1,1912.15,2.2,1,5
2364,0,1,0,1,1,68,1,1,Fiber optic,1,1,0,0,0,0,One year,1,Bank transfer (automatic),85.5,5696.6,2.85,1,5
2365,0,1,0,1,0,17,0,0,DSL,1,0,1,0,0,0,Month-to-month,0,Mailed check,34.4,592.75,1.15,1,3
2366,0,1,0,0,0,69,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),19.3,1447.9,0.64,0,1
2367,0,1,1,1,0,59,0,0,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),64.05,3886.85,2.13,1,6
2368,0,1,0,0,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.2,19.2,0.64,0,1
2369,0,1,0,1,0,32,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),98.85,3145.9,3.3,1,6
2370,0,1,1,1,0,29,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Electronic check,79.3,2414.55,2.64,1,4
